id,url,place,kind,purchaser,date,contractor,price_info
2021/S 126-330390,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Přerov,Odnawianie,Statutární město Přerov,24/06/2021,"IMJ stavby, s.r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 4 038 004.21 CZKCałkowita końcowa wartość umowy/części: 4 110 241.72 CZK
2021/S 126-330379,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-České Budějovice,Roboty budowlane,Jihočeský kraj,18/06/2021,Strabag a.s.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 82 572 935.93 CZKCałkowita końcowa wartość umowy/części: 59 314 998.64 CZK
2021/S 126-330374,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Český Krumlov,Roboty budowlane,město Český Krumlov,17/06/2021,Pareco,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 5 897 238.57 CZK
2021/S 124-329502,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty instalacyjne w budynkach,"Dopravní podnik hl. m. Prahy, akciová společnost",18/06/2021,,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Początkowa szacunkowa całkowita wartość zamówienia/części: 35 516 456.00 CZKCałkowita końcowa wartość umowy/części: 34 776 603.00 CZK
2021/S 124-327491,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Odnawianie,Národní technické muzeum,21/06/2021,Ing. Jiří Kmošek,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 6 957 000.00 CZK
2021/S 124-327483,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Wznoszenie barier drogowych,Ředitelství silnic a dálnic ČR,24/06/2021,"Značky Morava, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 26 239.00 CZK
2021/S 124-327466,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-České Budějovice,Roboty budowlane,Jihočeský kraj,17/06/2021,"Swietelsky stavební, s.r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 99 798 521.80 CZKCałkowita końcowa wartość umowy/części: 71 837 344.64 CZK
2021/S 123-327130,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane w zakresie budowy wojskowych obiektów budowlanych oraz instalacji,Ministerstvo obrany,V.1)17.6.2021,"Společnost pro dostavbu garáží č. 009 a 010 ve stálém parku techniky Vyškov, vedoucí společník Staeg Stavby, spol. s r.o.","V.4)Informacje na temat wartości zamówieniaPoczątkowa szacunkowa całkowita wartość zamówienia: Wartość: 194 545 200,00 CZKBez VATCałkowita końcowa wartość zamówienia: Wartość: 193 801 021,14 CZKBez VAT"
2021/S 123-326911,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane w zakresie budowy kolei i systemów transportu,"Správa železnic, státní organizace",25/05/2021,"Chládek&Tintěra, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)
2021/S 123-326911,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane w zakresie budowy kolei i systemów transportu,"Správa železnic, státní organizace",17/06/2021,,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)
2021/S 123-324983,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Odnawianie,Vysoká škola uměleckoprůmyslová v Praze,17/06/2021,,
2021/S 123-324970,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Brno,Budowa wałów rzecznych,"Povodí Moravy, s.p.",24/06/2021,"Polanský, s.r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 332 910 000.00 CZKCałkowita końcowa wartość umowy/części: 228 999 108.00 CZK
2021/S 123-324969,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Horní Suchá,Roboty budowlane w zakresie zakładów wytwarzających energię elektryczną na bazie gazu ziemnego,"Organic technology, s.r.o.",28/05/2021,"Gascontrol, společnost s r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 300 000 000.00 CZKCałkowita końcowa wartość umowy/części: 299 703 433.93 CZK
2021/S 122-322396,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Olomouc,Roboty budowlane,"Správa silnic Olomouckého kraje, příspěvková organizace",21/06/2021,Kareta s.r.o.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 165 088 888.30 CZKCałkowita końcowa wartość umowy/części: 64 888 888.00 CZK
2021/S 121-317365,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Plzeň,"Roboty w zakresie budowy autostrad, dróg","Správa a údržba silnic Plzeňského kraje, p.o.",18/06/2021,Robstav k.s.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 165 818 821.00 CZKCałkowita końcowa wartość umowy/części: 76 436 012.87 CZK
2021/S 121-317344,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Mimoň,Roboty budowlane,Město Mimoň,21/06/2021,"Marhold, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 65 527 064.79 CZKCałkowita końcowa wartość umowy/części: 53 930 557.30 CZK
2021/S 119-316071,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,"Roboty budowlane w zakresie budowy domów handlowych, magazynów i obiektów budowlanych przemysłowych, obiektów budowlanych związanych z transportem","ČEZ, a.s.",17/05/2021,Hochtief CZ a.s.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 51 881 720.00 CZK
2021/S 119-311934,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Olomouc,Roboty budowlane w zakresie budowy placówek zdrowotnych,Fakultní nemocnice Olomouc,14/06/2021,"OHL ŽS, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 106 000 000.00 CZKCałkowita końcowa wartość umowy/części: 94 489 096.84 CZK
2021/S 119-311930,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Wznoszenie barier drogowych,Ředitelství silnic a dálnic ČR,17/06/2021,"Značky Morava, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 69 796.00 CZK
2021/S 119-311929,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-České Budějovice,Roboty budowlane,Jihočeská Univerzita v Českých Budějovicích,16/06/2021,"Esox, spol. s r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 158 600 000.00 CZKCałkowita końcowa wartość umowy/części: 122 915 547.83 CZK
2021/S 119-311928,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Zlín,Roboty budowlane,"ZOO a zámek Zlín - Lešná, příspěvková organizace",09/06/2021,"VW Wachal, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 79 500 000.00 CZKCałkowita końcowa wartość umowy/części: 83 160 838.04 CZK
2021/S 119-311927,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Wznoszenie barier drogowych,Ředitelství silnic a dálnic ČR,17/06/2021,"Značky Morava, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 90 026.00 CZK
2021/S 119-311911,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Wznoszenie barier drogowych,Ředitelství silnic a dálnic ČR,14/06/2021,Značky Morava,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 74 810 000.00 CZKCałkowita końcowa wartość umowy/części: 34 389.00 CZK
2021/S 119-311910,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Wznoszenie barier drogowych,Ředitelství silnic a dálnic ČR,14/06/2021,Značky Morava,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 74 810 000.00 CZKCałkowita końcowa wartość umowy/części: 33 459.96 CZK
2021/S 119-311908,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane w zakresie konserwacji dróg krajowych,Ředitelství silnic a dálnic ČR,15/06/2021,"OAT, s.r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 9 677 070.00 CZK
2021/S 118-309318,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Brno,Roboty budowlane,"Správa a údržba silnic Jihomoravského kraje, příspěvková organizace kraje",07/06/2021,"Metrostav DIZ, s.r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 229 170 768.17 CZKCałkowita końcowa wartość umowy/części: 218 225 694.10 CZK
2021/S 117-308381,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Brno,Roboty budowlane w zakresie budowy linii energetycznych,"EG.D, a.s.",31/05/2021,"Senergos, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Początkowa szacunkowa całkowita wartość zamówienia/części: 6 338 504.00 CZKCałkowita końcowa wartość umowy/części: 8 256 056.00 CZK
2021/S 117-308376,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Budowa kolei międzymiastowej,"Správa železnic, státní organizace",31/05/2021,"„TBR + MTS–Most Červená“, vedoucí společník Metrostav TBR a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 543 592 725.45 CZK
2021/S 117-308371,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Brno,Roboty budowlane w zakresie budowy linii energetycznych,"EG.D, a.s.",04/06/2021,"Elektrostav Strakonice, s.r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Początkowa szacunkowa całkowita wartość zamówienia/części: 6 889 863.00 CZKCałkowita końcowa wartość umowy/części: 9 483 312.00 CZK
2021/S 117-304146,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Čelákovice,Roboty budowlane w zakresie budowy wodociągów i rurociągów do odprowadzania ścieków,Město Čelákovice,31/05/2021,"Energie - stavební a báňská, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 8 000 000.00 CZKCałkowita końcowa wartość umowy/części: 1 458 269.00 CZK
2021/S 117-304139,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Zlín,Roboty budowlane,"ZOO a zámek Zlín - Lešná, příspěvková organizace",09/06/2021,"VW Wachal, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 83 160 838.04 CZK
2021/S 117-304092,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Instalowanie znaków drogowych,Ředitelství silnic a dálnic ČR,14/06/2021,"Značky Morava, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 9 216 600.00 CZKCałkowita końcowa wartość umowy/części: 2 828 732.50 CZK
2021/S 117-304077,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-České Budějovice,Roboty budowlane,Jihočeský kraj,10/06/2021,"Colas CZ, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 159 128 046.06 CZKCałkowita końcowa wartość umowy/części: 156 700 011.06 CZK
2021/S 117-304053,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane w zakresie konserwacji dróg krajowych,Ředitelství silnic a dálnic ČR,14/06/2021,"Porr, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 60 945 694.09 CZKCałkowita końcowa wartość umowy/części: 2 470 498.65 CZK
2021/S 117-304052,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Wznoszenie barier drogowych,Ředitelství silnic a dálnic ČR,10/06/2021,"Vemax auto, s.r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 129 895.00 CZKCałkowita końcowa wartość umowy/części: 129 895.00 CZK
2021/S 115-303239,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane,Dopravní podnik Praha a.s.,27/05/2021,Strabag Rail a.s.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 168 849 446.37 CZK
2021/S 115-301267,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Hradec Králové,"Roboty w zakresie konstruowania, fundamentowania oraz wykonywania nawierzchni autostrad, dróg",Královéhradecký kraj,14/05/2021,"Colas CZ, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 31 443 175.00 CZKCałkowita końcowa wartość umowy/części: 27 917 165.04 CZK
2021/S 115-301238,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Hradec Králové,"Roboty w zakresie konstruowania, fundamentowania oraz wykonywania nawierzchni autostrad, dróg",Královéhradecký kraj,26/05/2021,"Strabag, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 21 505 128.00 CZKCałkowita końcowa wartość umowy/części: 16 952 483.40 CZK
2021/S 115-301237,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-České Budějovice,Roboty budowlane,Jihočeský kraj,09/06/2021,"Eurovia CS, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 78 650 783.34 CZKCałkowita końcowa wartość umowy/części: 53 713 295.64 CZK
2021/S 115-301230,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Pardubice,Roboty budowlane,Statutární město Pardubice,31/05/2021,LZ Stavby a demolice s.r.o.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 4 879 000.00 CZKCałkowita końcowa wartość umowy/części: 2 624 679.23 CZK
2021/S 115-301229,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Ostrava,Roboty w zakresie naprawy dróg,"Správa silnic Moravskoslezského kraje, příspěvková organizace",08/06/2021,PORR a.s.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 28 148 998.46 CZK
2021/S 114-298526,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Wznoszenie barier drogowych,Ředitelství silnic a dálnic ČR,08/06/2021,"Vemax auto, s.r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 61 630.00 CZKCałkowita końcowa wartość umowy/części: 61 630.00 CZK
2021/S 114-298525,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Wznoszenie barier drogowych,Ředitelství silnic a dálnic ČR,08/06/2021,"Vemax auto, s.r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 30 304.00 CZKCałkowita końcowa wartość umowy/części: 30 304.00 CZK
2021/S 114-298520,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Hovězí,Roboty budowlane,Obec Hovězí,31/05/2021,"Tesp Contract, s.r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 39 196 100.00 CZK
2021/S 114-298518,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane w zakresie konserwacji dróg krajowych,Ředitelství silnic a dálnic ČR,08/06/2020,EDS Trade s.r.o.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 8 866 393.60 CZK
2021/S 113-297993,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane w zakresie wznoszenia kompletnych obiektów budowlanych lub ich części oraz roboty w zakresie inżynierii lądowej i wodnej,"Pražská plynárenská Servis distribuce, a.s., člen koncernu Pražská plynárenská, a.s.",01/03/2021,,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)
2021/S 113-297993,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane w zakresie wznoszenia kompletnych obiektów budowlanych lub ich części oraz roboty w zakresie inżynierii lądowej i wodnej,"Pražská plynárenská Servis distribuce, a.s., člen koncernu Pražská plynárenská, a.s.",01/03/2021,,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)
2021/S 113-297993,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane w zakresie wznoszenia kompletnych obiektów budowlanych lub ich części oraz roboty w zakresie inżynierii lądowej i wodnej,"Pražská plynárenská Servis distribuce, a.s., člen koncernu Pražská plynárenská, a.s.",01/03/2021,,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)
2021/S 113-297993,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane w zakresie wznoszenia kompletnych obiektów budowlanych lub ich części oraz roboty w zakresie inżynierii lądowej i wodnej,"Pražská plynárenská Servis distribuce, a.s., člen koncernu Pražská plynárenská, a.s.",01/03/2021,,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)
2021/S 113-297993,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane w zakresie wznoszenia kompletnych obiektów budowlanych lub ich części oraz roboty w zakresie inżynierii lądowej i wodnej,"Pražská plynárenská Servis distribuce, a.s., člen koncernu Pražská plynárenská, a.s.",01/03/2021,,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)
2021/S 113-297993,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane w zakresie wznoszenia kompletnych obiektów budowlanych lub ich części oraz roboty w zakresie inżynierii lądowej i wodnej,"Pražská plynárenská Servis distribuce, a.s., člen koncernu Pražská plynárenská, a.s.",01/03/2021,,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)
2021/S 113-297993,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane w zakresie wznoszenia kompletnych obiektów budowlanych lub ich części oraz roboty w zakresie inżynierii lądowej i wodnej,"Pražská plynárenská Servis distribuce, a.s., člen koncernu Pražská plynárenská, a.s.",03/03/2021,,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)
2021/S 113-297993,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane w zakresie wznoszenia kompletnych obiektów budowlanych lub ich części oraz roboty w zakresie inżynierii lądowej i wodnej,"Pražská plynárenská Servis distribuce, a.s., člen koncernu Pražská plynárenská, a.s.",01/03/2021,,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)
2021/S 113-295975,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane,Česká televize,07/06/2021,"PKbau, s.r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 13 000 000.00 CZKCałkowita końcowa wartość umowy/części: 13 131 313.13 CZK
2021/S 113-295975,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane,Česká televize,07/06/2021,"Hospimed, spol. s r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 6 000 000.00 CZKCałkowita końcowa wartość umowy/części: 5 340 000.00 CZK
2021/S 112-294893,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane w zakresie budowy kolei i systemów transportu,"Správa železnic, státní organizace",12/05/2020,"Chládek &Tintěra, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)
2021/S 112-294893,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane w zakresie budowy kolei i systemów transportu,"Správa železnic, státní organizace",12/05/2020,Edikt a.s.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT) (Zgoda na publikację? tak)Całkowita końcowa wartość umowy/części: 20 517 887.29 CZK
2021/S 112-290959,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Wznoszenie barier drogowych,Ředitelství silnic a dálnic ČR,08/06/2021,"Značky Morava, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 64 999 000.00 CZKCałkowita końcowa wartość umowy/części: 37 043.18 CZK
2021/S 112-290958,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Wznoszenie barier drogowych,Ředitelství silnic a dálnic ČR,08/06/2021,"Značky Morava, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 64 999 000.00 CZKCałkowita końcowa wartość umowy/części: 193 186.70 CZK
2021/S 112-290952,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane w zakresie budowy linii komunikacyjnych,"Cetin, a.s.",12/05/2021,"ATW Brno, s.r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Najtańsza oferta: 37 310.08 CZK / Najdroższa oferta: 325 399.05 CZK brana pod uwagę
2021/S 112-290900,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Hradec Králové,"Roboty w zakresie konstruowania, fundamentowania oraz wykonywania nawierzchni autostrad, dróg",Královéhradecký kraj,19/03/2021,"Chládek a Tintěra, Pardubice a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 50 419 556.00 CZKCałkowita końcowa wartość umowy/części: 33 884 000.00 CZK
2021/S 110-288310,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Ostrava,Roboty w zakresie naprawy dróg,Moravskoslezský kraj,05/05/2021,Strabag a.s.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 41 139 256.69 CZKCałkowita końcowa wartość umowy/części: 40 979 900.00 CZK
2021/S 110-288309,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane w zakresie konserwacji dróg krajowych,Ředitelství silnic a dálnic ČR,09/02/2021,"Společnost Opravy dálnic AHV a MA, MTS Infra - MTS DS - vedoucí: Metrostav Infrastructure, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 734 065.88 CZKCałkowita końcowa wartość umowy/części: 60 945 694.09 CZK
2021/S 110-288307,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Wznoszenie barier drogowych,Ředitelství silnic a dálnic ČR,03/06/2021,"Značky Morava, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 60 161.40 CZK
2021/S 110-288306,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Wznoszenie barier drogowych,Ředitelství silnic a dálnic ČR,03/06/2021,"Značky Morava, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 101 207.28 CZK
2021/S 110-288304,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Instalowanie znaków drogowych,Ředitelství silnic a dálnic ČR,03/06/2021,"Značky Morava, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 17 714.00 CZK
2021/S 110-288303,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Wznoszenie barier drogowych,Ředitelství silnic a dálnic ČR,03/06/2021,"Značky Morava, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 106 250.44 CZK
2021/S 110-288296,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Ostrava,Roboty w zakresie naprawy dróg,"Správa silnic Moravskoslezského kraje, příspěvková organizace",03/06/2021,Jankostav s.r.o.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 15 820 755.20 CZK
2021/S 108-283822,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Pardubice,Roboty budowlane w zakresie mostów drogowych,Pardubický kraj,28/04/2021,"Mados MT, s.r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 9 804 322.31 CZKCałkowita końcowa wartość umowy/części: 9 438 092.46 CZK
2021/S 108-283813,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Kladno,Roboty budowlane,Statutární město Kladno,03/05/2021,"ACG - Real, s.r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 28 701 803.21 CZK
2021/S 108-283813,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Kladno,Roboty budowlane,Statutární město Kladno,19/05/2021,"TOMIreko, s.r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 6 725 341.95 CZK
2021/S 108-283765,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Bojkovice,Roboty budowlane,Město Bojkovice,18/05/2021,"KKS, spol. s r.o.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 7 800 000.24 CZK
2021/S 108-283760,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Ostrava,Roboty w zakresie naprawy dróg,"Správa silnic Moravskoslezského kraje, příspěvková organizace",31/05/2021,"Skanska, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 18 436 359.70 CZK
2021/S 107-278845,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane,"Výzkumný a zkušební letecký ústav, a.s.",28/05/2021,"Strabag, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 180 000 000.00 CZKCałkowita końcowa wartość umowy/części: 164 492 861.00 CZK
2021/S 107-278844,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane w zakresie szkół podstawowych,Městská část Praha 9,31/05/2021,"PP 53, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 399 000 000.00 CZKCałkowita końcowa wartość umowy/części: 408 545 894.00 CZK
2021/S 107-278833,https://ted.europa.eu/TED/search/expertSearch.do,Czechy-Praga,Roboty budowlane,hlavní město Praha,31/05/2021,"SMP CZ, a.s.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 170 000 000.00 CZKCałkowita końcowa wartość umowy/części: 178 766 143.14 CZK
