id,url,place,kind,purchaser,date,contractor,price_info
2019/S 142-348862,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Győr,Instalowanie systemów oświetleniowych i sygnalizacyjnych,Győr Megyei Jogú Város Útkezelő Szervezete,14/05/2019,VILL-KORR Hungária Villamosipari Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 10 497 750.00 HUF
2019/S 142-348862,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Győr,Instalowanie systemów oświetleniowych i sygnalizacyjnych,Győr Megyei Jogú Város Útkezelő Szervezete,14/05/2019,VILL-KORR Hungária Villamosipari Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 8 223 594.00 HUF
2019/S 142-348859,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,"Roboty podziemne inne niż dotyczące tuneli, szybów i kolei podziemnej",Budapest Főváros XII. kerület Hegyvidéki Önkormányzat,08/05/2019,Penta Általános Építőipari Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 451 500 000.00 HUFCałkowita końcowa wartość umowy/części: 451 043 235.00 HUF
2019/S 142-348859,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,"Roboty podziemne inne niż dotyczące tuneli, szybów i kolei podziemnej",Budapest Főváros XII. kerület Hegyvidéki Önkormányzat,14/05/2019,Penta Általános Építőipari Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 307 500 000.00 HUFCałkowita końcowa wartość umowy/części: 307 292 086.00 HUF
2019/S 142-348859,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,"Roboty podziemne inne niż dotyczące tuneli, szybów i kolei podziemnej",Budapest Főváros XII. kerület Hegyvidéki Önkormányzat,28/05/2019,Penta Általános Építőipari Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 376 000 000.00 HUFCałkowita końcowa wartość umowy/części: 375 861 826.00 HUF
2019/S 141-346544,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty w zakresie budowy dróg,Csepeli Városfejlesztési és Gazdaságfejlesztési Nonprofit Kft.,12/04/2019,Gerulus Kereskedelmi és Szolgáltató Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 213 051 329.00 HUF
2019/S 141-346544,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty w zakresie budowy dróg,Csepeli Városfejlesztési és Gazdaságfejlesztési Nonprofit Kft.,12/04/2019,Gerulus Kereskedelmi és Szolgáltató Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 399 810 184.00 HUF
2019/S 141-346544,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty w zakresie budowy dróg,Csepeli Városfejlesztési és Gazdaságfejlesztési Nonprofit Kft.,12/04/2019,Gerulus Kereskedelmi és Szolgáltató Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 212 729 512.00 HUF
2019/S 141-346544,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty w zakresie budowy dróg,Csepeli Városfejlesztési és Gazdaságfejlesztési Nonprofit Kft.,12/04/2019,Gerulus Kereskedelmi és Szolgáltató Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 374 517 313.00 HUF
2019/S 140-343813,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Karcag,Roboty budowlane,Karcagi Tankerületi Központ,12/04/2019,,
2019/S 140-343813,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Karcag,Roboty budowlane,Karcagi Tankerületi Központ,10/07/2019,Hegyesi Szabó Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Całkowita końcowa wartość umowy/części: 250 467 016.00 HUF
2019/S 139-341557,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,25/06/2019,Közös ajánlattevők: Vezető tag: STRABAG Általános Építő Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 165 511 100.00 HUFCałkowita końcowa wartość umowy/części: 173 142 130.00 HUF
2019/S 139-341557,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,21/06/2019,SOLTÚT Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 68 945 930.00 HUFCałkowita końcowa wartość umowy/części: 63 596 729.00 HUF
2019/S 139-341557,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,21/06/2019,SOLTÚT Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 579 496 628.00 HUFCałkowita końcowa wartość umowy/części: 561 018 426.00 HUF
2019/S 139-341557,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,21/06/2019,Közös ajánlattevők Vezető tag: STRABAG Általános Építő Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 168 376 761.00 HUFCałkowita końcowa wartość umowy/części: 175 028 287.00 HUF
2019/S 139-341557,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,24/06/2019,EuroAszfalt Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 40 376 839.00 HUFCałkowita końcowa wartość umowy/części: 49 325 299.00 HUF
2019/S 139-341557,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,24/06/2019,SOLTÚT Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 232 095 840.00 HUFCałkowita końcowa wartość umowy/części: 228 641 059.00 HUF
2019/S 139-341557,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,21/06/2019,SOLTÚT Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 49 190 000.00 HUFCałkowita końcowa wartość umowy/części: 49 500 503.00 HUF
2019/S 139-341557,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,25/06/2019,SOLTÚT Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 156 685 691.00 HUFCałkowita końcowa wartość umowy/części: 155 924 220.00 HUF
2019/S 139-341557,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,17/06/2019,Közös ajánlattevők vezető tag: EuroAszfalt Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 412 597 946.00 HUFCałkowita końcowa wartość umowy/części: 440 934 294.00 HUF
2019/S 139-341557,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,17/06/2019,Közös ajánlattevők Vezető tag: EuroAszfalt Építő és Szolgáltató Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 661 555 773.00 HUFCałkowita końcowa wartość umowy/części: 658 972 771.00 HUF
2019/S 139-341557,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,17/06/2019,Közös ajánlattevők Vezető tag: EuroAszfalt Építő és Szolgáltató Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 485 722 719.00 HUFCałkowita końcowa wartość umowy/części: 443 164 981.00 HUF
2019/S 139-341557,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,17/06/2019,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 517 898 760.00 HUFCałkowita końcowa wartość umowy/części: 506 292 888.00 HUF
2019/S 139-341557,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,17/06/2019,Közös ajánlattevők vezető tag: EuroAszfalt Építő és Szolgáltató Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 208 825 787.00 HUFCałkowita końcowa wartość umowy/części: 203 882 058.00 HUF
2019/S 139-341557,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,17/06/2019,Közös ajánlattevők vezető tag: DUNA ASZFALT Út és Mélyépítő Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 316 176 367.00 HUFCałkowita końcowa wartość umowy/części: 358 985 588.00 HUF
2019/S 139-341557,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,17/06/2019,Közös ajánlattevők vezető tag: EuroAszfalt Építő és Szolgáltató Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 336 605 303.00 HUFCałkowita końcowa wartość umowy/części: 328 969 194.00 HUF
2019/S 139-341557,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,17/06/2019,Közös ajánlattevők Vezető tag. EuroAszfalt Építő és Szolgáltató Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 213 663 908.00 HUFCałkowita końcowa wartość umowy/części: 205 148 488.00 HUF
2019/S 139-341557,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,17/06/2019,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 406 297 153.00 HUFCałkowita końcowa wartość umowy/części: 401 498 600.00 HUF
2019/S 139-341557,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,17/06/2019,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 181 585 930.00 HUFCałkowita końcowa wartość umowy/części: 180 988 000.00 HUF
2019/S 139-341557,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,17/06/2019,Közös ajánlattevők vezető tag: DUNA ASZFALT Út és Mélyépítő Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 290 594 358.00 HUFCałkowita końcowa wartość umowy/części: 279 373 164.00 HUF
2019/S 139-341557,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,17/06/2019,Közös ajánlattevők vezető tag: DUNA ASZFALT Út és Mélyépítő Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 125 522 842.00 HUFCałkowita końcowa wartość umowy/części: 131 035 515.00 HUF
2019/S 139-341557,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,27/06/2019,SWIETELSKY Magyarország Korlátolt Felelősségű Társaság,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 329 131 188.00 HUFCałkowita końcowa wartość umowy/części: 317 200 000.00 HUF
2019/S 139-341557,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,01/04/2019,Colas Út Zrt.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 34 154 923.00 HUFCałkowita końcowa wartość umowy/części: 41 784 332.00 HUF
2019/S 139-341557,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,21/06/2019,Közös ajánlattevők Vezető tag: STRABAG Általános Építő Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 674 760 000.00 HUFCałkowita końcowa wartość umowy/części: 798 510 303.00 HUF
2019/S 139-341557,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,20/06/2019,Duna Aszfalt Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 195 069 112.00 HUFCałkowita końcowa wartość umowy/części: 202 039 431.00 HUF
2019/S 139-341557,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,20/06/2019,Duna Aszfalt Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 208 628 515.00 HUFCałkowita końcowa wartość umowy/części: 211 479 559.00 HUF
2019/S 139-341557,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,14/06/2019,Közös ajánlattevő Vezető tag: STRABAG Általános Építő Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 217 860 000.00 HUFCałkowita końcowa wartość umowy/części: 260 908 126.00 HUF
2019/S 139-341557,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,14/06/2019,Közös ajánlattevő Vezető tag: STRABAG Általános Építő Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 442 900 000.00 HUFCałkowita końcowa wartość umowy/części: 491 712 978.00 HUF
2019/S 139-341557,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,14/06/2019,Duna Aszfalt Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 304 418 318.00 HUFCałkowita końcowa wartość umowy/części: 342 371 473.00 HUF
2019/S 139-341557,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,18/06/2019,Közös ajánlattevő Vezető tag: STRABAG Általános Építő Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 36 692 366.00 HUFCałkowita końcowa wartość umowy/części: 36 518 578.00 HUF
2019/S 139-341557,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,18/06/2019,Swietelsky Magyarország Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 264 410 000.00 HUFCałkowita końcowa wartość umowy/części: 363 195 053.00 HUF
2019/S 139-341557,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,20/06/2019,Közös ajánlattevő Vezető tag: STRABAG Általános Építő Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 171 290 000.00 HUFCałkowita końcowa wartość umowy/części: 229 733 388.00 HUF
2019/S 139-341555,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,24/06/2019,SWIETELSKY Magyarország Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 211 920 000.00 HUFCałkowita końcowa wartość umowy/części: 211 199 999.00 HUF
2019/S 139-341555,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,24/06/2019,Közös ajánlattevők: Vezető tag: HE-DO Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 114 997 225.00 HUFCałkowita końcowa wartość umowy/części: 114 214 100.00 HUF
2019/S 139-341555,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,24/06/2019,Közös ajánlattevők: Vezető tag: HE-DO Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 229 274 928.00 HUFCałkowita końcowa wartość umowy/części: 229 148 395.00 HUF
2019/S 139-341555,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,24/06/2019,SWIETELSKY Magyarország Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 30 588 482.00 HUFCałkowita końcowa wartość umowy/części: 30 588 013.00 HUF
2019/S 139-341555,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,12/06/2019,"Közös ajánlattevők: STRABEL Konzorcium, Vezető tag: STRABAG Általános Építő Kft.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 1 808 278 863.00 HUFCałkowita końcowa wartość umowy/części: 2 301 680 000.00 HUF
2019/S 139-341555,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,12/06/2019,"Közös ajánlattevők: STRABEL Konzorcium, Vezető tag: STRABAG Általános Építő Kft.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 771 046 547.00 HUFCałkowita końcowa wartość umowy/części: 1 099 416 920.00 HUF
2019/S 139-341555,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,12/06/2019,"Közös ajánlattevők: STRABEL Konzorcium, Vezető tag: STRABAG Általános Építő Kft.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 1 431 825 411.00 HUFCałkowita końcowa wartość umowy/części: 1 644 420 000.00 HUF
2019/S 139-341555,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,12/06/2019,"Közös ajánlattevők: STRABEL Konzorcium, Vezető tag: STRABAG Általános Építő Kft.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 386 925 327.00 HUFCałkowita końcowa wartość umowy/części: 366 350 000.00 HUF
2019/S 139-341555,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,24/06/2019,SWIETELSKY Magyarország Kft.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 597 533 998.00 HUFCałkowita końcowa wartość umowy/części: 750 499 351.00 HUF
2019/S 139-341555,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,21/06/2019,Közös ajánlattevők: Vezető tag: KE-VÍZ 21 Építőipari Zrt.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 71 199 997.00 HUFCałkowita końcowa wartość umowy/części: 86 540 269.00 HUF
2019/S 139-341555,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,24/06/2019,Közös ajánlattevők: Vezető tag: KE-VÍZ 21 Építőipari Zrt.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 206 128 977.00 HUFCałkowita końcowa wartość umowy/części: 218 560 915.00 HUF
2019/S 139-341555,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,21/06/2019,Közös ajánlattevők: Vezető tag: KE-VÍZ 21 Építőipari Zrt.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 30 809 812.00 HUFCałkowita końcowa wartość umowy/części: 32 996 271.00 HUF
2019/S 139-341555,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,24/06/2019,Közös ajánlattevők: Vezető tag: KE-VÍZ 21 Építőipari Zrt.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 342 094 926.00 HUFCałkowita końcowa wartość umowy/części: 388 450 980.00 HUF
2019/S 139-341555,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,21/06/2019,"Közös ajánlattevők: STRABEL Konzorcium, Vezető tag: STRABAG Általános Építő Kft.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 97 479 490.00 HUFCałkowita końcowa wartość umowy/części: 149 584 348.00 HUF
2019/S 139-341555,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,21/06/2019,"Közös ajánlattevők: STRABEL Konzorcium, Tag: STRABAG Általános Építő Kft.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 193 843 674.00 HUFCałkowita końcowa wartość umowy/części: 251 674 014.00 HUF
2019/S 139-341555,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,21/06/2019,Közös ajánlattevők: Vezető tag: KE-VÍZ 21 Építőipari Zrt.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 32 023 548.00 HUFCałkowita końcowa wartość umowy/części: 35 037 303.00 HUF
2019/S 139-341555,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,21/06/2019,"Közös ajánlattevők: STRABEL Konzorcium, Tag: STRABAG Általános Építő Kft.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 298 611 891.00 HUFCałkowita końcowa wartość umowy/części: 380 233 367.00 HUF
2019/S 139-341555,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,24/06/2019,Közös ajánlattevők: Vezető tag: KE-VÍZ 21 Építőipari Zrt.,V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 242 626 435.00 HUFCałkowita końcowa wartość umowy/części: 284 696 972.00 HUF
2019/S 139-341555,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,21/06/2019,"Közös ajánlattevők: STRABEL Konzorcium, Tag: STRABAG Általános Építő Kft.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 43 344 017.00 HUFCałkowita końcowa wartość umowy/części: 54 818 058.00 HUF
2019/S 139-341555,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,21/06/2019,"Közös ajánlattevők: STRABEL Konzorcium, Tag: STRABAG Általános Építő Kft.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 100 529 049.00 HUFCałkowita końcowa wartość umowy/części: 128 414 507.00 HUF
2019/S 139-341555,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,21/06/2019,"Közös ajánlattevők: STRABEL Konzorcium, Tag: STRABAG Általános Építő Kft.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 98 213 098.00 HUFCałkowita końcowa wartość umowy/części: 124 987 953.00 HUF
2019/S 139-341555,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,21/06/2019,"Közös ajánlattevők: STRABEL Konzorcium, Tag: STRABAG Általános Építő Kft.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 116 317 098.00 HUFCałkowita końcowa wartość umowy/części: 128 062 963.00 HUF
2019/S 139-341555,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,21/06/2019,"Közös ajánlattevők: STRABEL Konzorcium, Tag: STRABAG Általános Építő Kft.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 38 147 276.00 HUFCałkowita końcowa wartość umowy/części: 41 255 471.00 HUF
2019/S 139-341555,https://ted.europa.eu/TED/search/expertSearch.do,Węgry-Budapeszt,Roboty drogowe,Magyar Közút Nonprofit Zrt.,21/06/2019,"Közös ajánlattevők: STRABEL Konzorcium, Tag: STRABAG Általános Építő Kft.",V.2.4)Informacje na temat wartości zamówienia/części (bez VAT)Początkowa szacunkowa całkowita wartość zamówienia/części: 237 833 293.00 HUFCałkowita końcowa wartość umowy/części: 312 299 057.00 HUF
